job_family,seniority,contract_type,region_code,remote_flag,min_years_exp,edu_min,responsibilities_count,requirements_count,tools_mentioned,lang_req,tech_skill,data_skill,design_skill,sales_skill,marketing_skill,ops_skill,salary_min,salary_max,salary_per_year_exp,req_to_resp_ratio,skill_density,complexity,jd_text
0,2,0,2,1,6.77,2,7,5,10,1,72.8,52.9,51.0,61.9,41.1,37.8,68392,100247,10854.55,0.714,26.451,1.85,"Mid Software role. Focus on API, code review, and CI/CD. Requirements: 5 items; Responsibilities: 7 items."
3,1,2,4,1,3.95,3,7,7,12,0,45.3,50.1,51.6,94.9,19.2,26.0,36411,65824,10316.69,1.0,20.515,1.214,"Junior Sales role. Focus on closing, account, and pipeline. Requirements: 7 items; Responsibilities: 7 items."
1,3,0,4,0,10.54,1,14,9,16,1,58.7,72.7,59.8,70.9,64.5,23.0,71313,123990,8462.89,0.643,15.204,1.555,"Senior Data role. Focus on dashboard, modeling, and SQL. Requirements: 9 items; Responsibilities: 14 items."
1,1,0,1,1,0.85,1,11,9,8,1,48.5,99.7,40.1,7.8,29.7,28.6,39229,52353,24691.93,0.818,12.718,0.394,"Junior Data role. Focus on experiments, ETL, and modeling. Requirements: 9 items; Responsibilities: 11 items."
2,2,0,0,1,6.28,0,9,12,9,1,39.3,48.2,92.1,36.0,51.1,34.3,66727,67727,9231.97,1.333,14.334,1.132,"Mid Design role. Focus on prototypes, user research, and usability. Requirements: 12 items; Responsibilities: 9 items."
4,1,1,0,0,5.62,3,8,7,14,0,44.4,44.6,54.1,57.6,51.0,16.9,44452,63143,8132.57,0.875,17.907,1.085,"Junior Marketing role. Focus on analytics, brand, and SEO. Requirements: 7 items; Responsibilities: 8 items."
5,2,0,0,0,4.05,1,11,10,3,2,44.3,28.9,39.4,55.1,55.4,100.0,48377,51327,9873.15,0.909,15.384,1.926,"Mid Operations role. Focus on SOP, logistics, and coordination. Requirements: 10 items; Responsibilities: 11 items."
0,3,0,1,1,8.72,1,13,23,14,2,85.5,45.3,49.8,43.4,62.4,63.3,85174,122754,10696.63,1.769,9.714,2.508,"Senior Software role. Focus on microservices, backend, and code review. Requirements: 23 items; Responsibilities: 13 items."
1,1,0,4,0,5.31,2,11,11,6,2,32.9,100.0,67.9,30.8,43.9,30.8,37990,81336,9452.01,1.0,13.921,0.967,"Junior Data role. Focus on modeling, SQL, and ETL. Requirements: 11 items; Responsibilities: 11 items."
5,2,1,4,0,7.9,2,8,14,12,2,35.7,65.6,52.1,51.6,62.8,82.2,63129,64129,7149.62,1.75,15.912,1.502,"Mid Operations role. Focus on reporting, SOP, and process. Requirements: 14 items; Responsibilities: 8 items."
1,1,0,2,1,3.32,1,10,7,14,2,50.6,81.0,36.8,23.4,49.2,56.4,59925,67642,14760.6,0.7,17.494,0.17,"Junior Data role. Focus on SQL, modeling, and dashboard. Requirements: 7 items; Responsibilities: 10 items."
4,1,0,2,0,6.25,1,6,7,13,2,41.1,59.8,56.0,40.2,92.1,47.5,48086,56774,7234.54,1.167,25.896,1.732,"Junior Marketing role. Focus on ads, SEO, and analytics. Requirements: 7 items; Responsibilities: 6 items."
2,2,0,4,0,6.66,2,12,13,11,0,16.3,42.4,100.0,35.2,32.2,64.0,48884,97868,9576.35,1.083,11.604,1.092,"Mid Design role. Focus on design system, usability, and wireframes. Requirements: 13 items; Responsibilities: 12 items."
1,2,0,5,0,7.6,1,8,11,12,1,44.3,72.4,47.6,38.6,37.4,47.4,48787,76861,7304.13,1.375,15.143,1.377,"Mid Data role. Focus on SQL, experiments, and ETL. Requirements: 11 items; Responsibilities: 8 items."
0,1,0,1,1,1.95,0,8,9,11,2,67.4,39.4,29.7,35.8,55.4,29.2,41667,42667,14283.34,1.125,15.109,0.501,"Junior Software role. Focus on microservices, frontend, and backend. Requirements: 9 items; Responsibilities: 8 items."
4,0,2,3,0,0.26,3,9,6,4,1,25.0,40.4,38.0,28.0,72.1,42.2,25170,39429,25638.66,0.667,16.371,0.153,"Intern Marketing role. Focus on analytics, SEO, and content. Requirements: 6 items; Responsibilities: 9 items."
2,3,1,3,0,6.72,3,10,10,5,1,63.6,54.9,100.0,72.2,40.3,49.9,91031,133183,14527.31,1.0,19.039,2.328,"Senior Design role. Focus on prototypes, UX/UI, and user research. Requirements: 10 items; Responsibilities: 10 items."
3,2,0,3,1,8.75,2,11,13,5,1,38.1,43.6,49.7,95.2,47.5,60.2,80731,82167,8350.48,1.182,13.93,1.281,"Mid Sales role. Focus on CRM, pipeline, and account. Requirements: 13 items; Responsibilities: 11 items."
2,2,0,4,0,1.96,1,12,13,10,1,55.5,50.3,84.7,49.4,49.1,41.7,55013,77822,22470.34,1.083,13.223,1.971,"Mid Design role. Focus on user research, usability, and design system. Requirements: 13 items; Responsibilities: 12 items."
1,1,0,4,1,0.83,1,8,11,10,1,34.5,83.3,20.4,34.0,31.2,37.6,35476,55868,24895.59,1.375,12.681,1.141,"Junior Data role. Focus on pipelines, modeling, and SQL. Requirements: 11 items; Responsibilities: 8 items."
2,2,0,2,0,7.15,0,10,14,7,1,49.3,47.1,80.5,49.4,38.7,29.2,73753,106324,11050.69,1.4,12.259,1.849,"Mid Design role. Focus on user research, prototypes, and UX/UI. Requirements: 14 items; Responsibilities: 10 items."
3,0,2,4,1,1.4,1,6,12,9,1,18.2,14.1,47.3,80.8,26.3,34.6,28729,29729,12155.56,2.0,12.29,0.97,"Intern Sales role. Focus on CRM, leads, and quota. Requirements: 12 items; Responsibilities: 6 items."
0,1,0,0,1,0.0,2,6,8,9,1,58.3,32.1,51.6,30.9,36.6,27.6,44784,58415,51599.73,1.333,16.935,0.515,"Junior Software role. Focus on code review, microservices, and backend. Requirements: 8 items; Responsibilities: 6 items."
4,1,0,2,1,2.94,1,10,10,9,2,26.0,27.5,18.2,52.4,70.1,47.6,44001,60423,13245.73,1.0,12.087,0.664,"Junior Marketing role. Focus on SEO, analytics, and content. Requirements: 10 items; Responsibilities: 10 items."
5,3,0,1,0,7.56,1,15,18,3,1,33.5,36.3,47.4,42.2,34.0,66.8,71335,104989,10299.4,1.2,7.885,1.145,"Senior Operations role. Focus on quality, SOP, and process. Requirements: 18 items; Responsibilities: 15 items."
2,0,2,1,0,2.75,1,11,6,6,1,28.4,27.7,66.7,23.3,48.9,10.5,27456,28456,7450.91,0.545,12.093,0.883,"Intern Design role. Focus on UX/UI, prototypes, and user research. Requirements: 6 items; Responsibilities: 11 items."
1,2,0,5,1,2.65,2,11,15,12,1,46.8,100.0,18.8,53.2,33.3,40.6,66330,87772,21086.41,1.364,11.26,0.238,"Mid Data role. Focus on experiments, SQL, and dashboard. Requirements: 15 items; Responsibilities: 11 items."
4,4,0,2,1,9.34,1,18,16,9,0,64.2,59.3,53.9,64.4,94.6,49.0,97964,132988,11162.62,0.889,11.337,2.121,"Lead Marketing role. Focus on campaigns, content, and analytics. Requirements: 16 items; Responsibilities: 18 items."
2,1,0,0,0,5.08,2,7,8,7,1,47.1,41.3,67.9,43.4,25.8,23.7,41641,50255,7558.18,1.143,16.612,0.897,"Junior Design role. Focus on usability, wireframes, and prototypes. Requirements: 8 items; Responsibilities: 7 items."
4,1,0,2,0,4.64,1,10,7,4,1,42.9,33.6,38.0,22.9,64.0,71.7,41513,45024,7675.51,0.7,16.063,1.373,"Junior Marketing role. Focus on content, campaigns, and brand. Requirements: 7 items; Responsibilities: 10 items."
1,0,2,0,0,0.06,1,4,7,10,0,26.3,59.8,42.5,29.8,30.4,20.1,28949,42613,33913.02,1.75,18.996,0.767,"Intern Data role. Focus on experiments, dashboard, and ETL. Requirements: 7 items; Responsibilities: 4 items."
5,2,0,0,1,5.35,1,11,18,6,1,53.2,32.9,34.4,50.5,73.0,65.6,66401,67401,10533.2,1.636,10.676,1.12,"Mid Operations role. Focus on logistics, process, and SOP. Requirements: 18 items; Responsibilities: 11 items."
3,3,0,2,0,5.4,2,12,20,19,1,74.5,52.5,47.6,62.1,53.2,57.1,68327,131344,15606.24,1.667,10.845,2.337,"Senior Sales role. Focus on pipeline, closing, and leads. Requirements: 20 items; Responsibilities: 12 items."
4,0,2,2,0,2.95,3,9,7,6,2,32.2,45.2,28.1,13.5,82.0,26.6,15561,36654,6612.85,0.778,14.223,0.93,"Intern Marketing role. Focus on ads, brand, and content. Requirements: 7 items; Responsibilities: 9 items."
2,2,0,1,0,5.12,1,5,13,11,1,51.1,72.2,72.8,61.5,52.9,46.4,40261,75374,9452.1,2.6,19.828,2.153,"Mid Design role. Focus on user research, prototypes, and wireframes. Requirements: 13 items; Responsibilities: 5 items."
0,0,0,3,1,2.83,2,6,10,9,0,63.8,17.4,47.1,52.8,17.7,43.7,23387,36945,7872.47,1.667,15.159,0.472,"Intern Software role. Focus on code review, CI/CD, and microservices. Requirements: 10 items; Responsibilities: 6 items."
1,3,2,2,0,9.61,1,12,12,7,2,48.5,31.7,47.2,48.9,26.6,45.6,76978,144436,10432.28,1.0,10.358,0.635,"Senior Data role. Focus on modeling, experiments, and pipelines. Requirements: 12 items; Responsibilities: 12 items."
5,2,0,0,1,4.36,1,12,11,5,1,27.0,51.9,63.5,36.8,33.5,100.0,66037,75618,13204.76,0.917,13.598,0.521,"Mid Operations role. Focus on SOP, quality, and logistics. Requirements: 11 items; Responsibilities: 12 items."
2,2,0,4,1,5.59,1,9,12,7,1,30.6,65.6,79.8,36.5,34.7,60.5,31577,32577,4868.24,1.333,14.659,1.216,"Mid Design role. Focus on wireframes, UX/UI, and user research. Requirements: 12 items; Responsibilities: 9 items."
5,1,0,0,0,4.47,1,7,4,9,0,37.8,35.5,51.1,35.5,19.4,90.8,35456,51763,7968.59,0.571,24.554,1.085,"Junior Operations role. Focus on reporting, coordination, and process. Requirements: 4 items; Responsibilities: 7 items."
3,2,1,2,1,6.56,2,14,10,12,2,43.3,50.4,38.0,75.0,47.6,19.8,41574,62735,6896.98,0.714,11.421,0.722,"Mid Sales role. Focus on CRM, pipeline, and quota. Requirements: 10 items; Responsibilities: 14 items."
2,3,0,1,0,10.95,2,11,13,7,0,43.0,42.2,85.1,65.8,41.3,64.4,93031,94031,7823.99,1.182,14.24,1.578,"Senior Design role. Focus on wireframes, user research, and prototypes. Requirements: 13 items; Responsibilities: 11 items."
4,1,0,5,0,5.16,0,7,9,7,2,42.2,28.3,37.6,50.5,86.7,40.9,32698,35731,5555.58,1.286,17.891,0.258,"Junior Marketing role. Focus on content, SEO, and analytics. Requirements: 9 items; Responsibilities: 7 items."
5,1,0,1,0,4.0,1,11,9,7,2,34.8,28.8,22.5,43.8,46.5,74.8,47226,65647,11278.69,0.818,12.57,0.519,"Junior Operations role. Focus on logistics, process, and SOP. Requirements: 9 items; Responsibilities: 11 items."
5,1,0,5,0,4.54,2,3,3,8,0,18.1,36.4,41.1,51.9,10.4,71.6,33522,53955,7899.22,1.0,38.245,0.533,"Junior Operations role. Focus on SOP, logistics, and coordination. Requirements: 3 items; Responsibilities: 3 items."
1,3,0,5,0,6.83,1,14,16,9,1,46.5,57.0,31.3,27.4,56.6,49.9,68492,141041,13384.13,1.143,8.958,1.856,"Senior Data role. Focus on dashboard, modeling, and SQL. Requirements: 16 items; Responsibilities: 14 items."
0,3,0,1,0,7.04,1,14,13,7,0,82.5,34.9,58.7,28.0,63.8,44.9,73701,88978,10117.15,0.929,11.584,1.092,"Senior Software role. Focus on code review, microservices, and frontend. Requirements: 13 items; Responsibilities: 14 items."
0,3,0,0,0,9.25,1,13,16,11,0,59.4,25.6,59.9,47.4,53.1,44.0,75774,110489,9082.8,1.231,9.978,2.115,"Senior Software role. Focus on backend, code review, and microservices. Requirements: 16 items; Responsibilities: 13 items."
4,1,0,0,1,4.02,1,4,11,6,1,55.4,39.5,48.0,45.9,65.2,37.7,13649,60094,7341.14,2.75,19.454,0.966,"Junior Marketing role. Focus on analytics, SEO, and campaigns. Requirements: 11 items; Responsibilities: 4 items."
2,1,0,1,0,1.92,1,5,9,10,1,62.4,40.1,68.9,45.9,27.8,48.1,26616,32387,10104.0,1.8,20.933,0.837,"Junior Design role. Focus on prototypes, UX/UI, and wireframes. Requirements: 9 items; Responsibilities: 5 items."
0,3,1,2,0,8.0,1,11,19,11,1,84.1,48.2,46.6,59.9,54.2,41.6,64376,116235,10038.4,1.727,11.155,2.686,"Senior Software role. Focus on code review, backend, and frontend. Requirements: 19 items; Responsibilities: 11 items."
0,2,0,0,1,4.52,1,8,7,5,1,78.1,49.0,61.2,43.8,39.0,46.7,54601,55601,9982.16,0.875,21.186,1.072,"Mid Software role. Focus on code review, microservices, and CI/CD. Requirements: 7 items; Responsibilities: 8 items."
5,1,1,5,0,2.73,1,10,9,16,1,62.5,45.7,38.0,40.9,42.6,97.1,19176,44300,8517.27,0.9,17.194,1.552,"Junior Operations role. Focus on process, quality, and coordination. Requirements: 9 items; Responsibilities: 10 items."
0,4,0,2,0,13.08,1,14,17,18,2,77.8,73.2,52.2,48.6,52.6,49.3,85202,146187,8214.03,1.214,11.41,2.566,"Lead Software role. Focus on microservices, code review, and CI/CD. Requirements: 17 items; Responsibilities: 14 items."
1,1,0,5,0,2.16,1,12,13,6,0,34.8,92.0,52.5,33.0,28.9,62.4,57436,60825,18711.99,1.083,12.144,2.079,"Junior Data role. Focus on dashboard, ETL, and SQL. Requirements: 13 items; Responsibilities: 12 items."
2,3,0,0,0,6.94,0,13,14,3,1,53.2,44.3,83.0,51.8,47.9,45.4,89392,127854,13681.87,1.077,12.054,1.419,"Senior Design role. Focus on design system, UX/UI, and usability. Requirements: 14 items; Responsibilities: 13 items."
0,1,0,0,0,4.36,1,10,11,8,0,84.5,44.2,35.9,38.1,36.4,37.7,33499,75298,10145.49,1.1,13.182,1.08,"Junior Software role. Focus on backend, frontend, and CI/CD. Requirements: 11 items; Responsibilities: 10 items."
5,3,0,2,1,8.29,2,11,15,4,0,53.6,37.8,54.4,27.0,43.3,76.9,36955,108934,7854.82,1.364,11.269,2.147,"Senior Operations role. Focus on quality, SOP, and process. Requirements: 15 items; Responsibilities: 11 items."
4,1,0,0,1,3.78,1,7,15,14,0,63.8,50.4,67.6,24.4,49.2,29.5,41975,42975,8880.54,2.143,12.952,0.848,"Junior Marketing role. Focus on campaigns, SEO, and ads. Requirements: 15 items; Responsibilities: 7 items."
3,3,0,0,0,5.49,1,14,14,9,2,38.1,60.2,68.0,57.8,64.3,52.4,61094,122222,14125.58,1.0,12.171,1.146,"Senior Sales role. Focus on account, leads, and pipeline. Requirements: 14 items; Responsibilities: 14 items."
2,1,2,0,1,3.5,1,11,7,8,2,40.8,36.0,86.5,54.1,46.7,53.8,35632,60149,10639.68,0.636,17.66,1.527,"Junior Design role. Focus on wireframes, design system, and usability. Requirements: 7 items; Responsibilities: 11 items."
5,3,0,1,0,7.47,1,11,13,6,1,39.1,58.7,47.9,51.6,45.0,97.1,72219,82597,9141.91,1.182,14.145,1.461,"Senior Operations role. Focus on reporting, quality, and process. Requirements: 13 items; Responsibilities: 11 items."
0,2,0,4,0,4.51,0,14,13,7,2,100.0,19.9,32.9,52.2,52.7,44.9,83549,89969,15737.46,0.929,11.206,1.04,"Mid Software role. Focus on code review, CI/CD, and microservices. Requirements: 13 items; Responsibilities: 14 items."
3,1,1,4,1,2.72,1,8,13,9,2,51.9,46.8,16.4,71.3,60.1,51.7,36407,65785,13718.83,1.625,14.196,1.094,"Junior Sales role. Focus on quota, CRM, and leads. Requirements: 13 items; Responsibilities: 8 items."
5,2,0,3,0,5.36,2,14,6,4,0,29.0,26.9,30.1,48.7,46.6,75.5,39373,81339,9484.29,0.429,12.84,1.609,"Mid Operations role. Focus on SOP, logistics, and coordination. Requirements: 6 items; Responsibilities: 14 items."
2,4,1,1,0,12.17,1,12,14,11,0,59.2,57.8,84.8,60.0,35.5,48.2,120046,151606,10312.74,1.167,13.288,1.317,"Lead Design role. Focus on prototypes, user research, and UX/UI. Requirements: 14 items; Responsibilities: 12 items."
3,1,0,2,0,6.28,1,8,13,10,1,53.3,51.7,48.1,83.2,36.5,39.1,45762,70177,7964.96,1.625,14.85,1.789,"Junior Sales role. Focus on quota, leads, and CRM. Requirements: 13 items; Responsibilities: 8 items."
0,2,0,3,1,6.03,0,12,11,13,2,68.2,47.7,45.7,51.2,36.4,57.7,61232,82998,10252.76,0.917,13.347,1.406,"Mid Software role. Focus on frontend, API, and backend. Requirements: 11 items; Responsibilities: 12 items."
2,2,1,0,0,8.29,1,10,10,5,0,50.4,42.8,62.8,51.8,27.2,38.1,71927,72927,7792.44,1.0,13.653,1.434,"Mid Design role. Focus on UX/UI, user research, and prototypes. Requirements: 10 items; Responsibilities: 10 items."
0,2,0,2,0,6.04,1,9,11,13,1,80.7,57.4,62.5,54.2,45.7,27.0,66184,80173,10395.71,1.222,16.376,1.638,"Mid Software role. Focus on frontend, CI/CD, and API. Requirements: 11 items; Responsibilities: 9 items."
5,1,0,4,0,1.39,1,10,7,5,1,42.0,31.4,45.2,37.0,49.4,77.2,38426,39426,16283.62,0.7,16.593,1.075,"Junior Operations role. Focus on quality, reporting, and logistics. Requirements: 7 items; Responsibilities: 10 items."
5,1,0,2,0,3.63,1,11,6,5,2,32.1,64.1,50.6,45.4,57.2,70.9,29259,48039,8342.77,0.545,18.845,1.294,"Junior Operations role. Focus on process, SOP, and coordination. Requirements: 6 items; Responsibilities: 11 items."
5,1,0,2,0,5.41,2,7,10,9,0,58.8,46.3,50.3,34.2,67.5,72.9,39576,54769,7357.94,1.429,19.411,1.429,"Junior Operations role. Focus on reporting, coordination, and quality. Requirements: 10 items; Responsibilities: 7 items."
4,1,0,4,0,5.58,1,10,7,5,1,7.3,30.0,31.0,50.1,100.0,39.3,51494,62166,8632.03,0.7,15.154,0.892,"Junior Marketing role. Focus on analytics, SEO, and campaigns. Requirements: 7 items; Responsibilities: 10 items."
1,0,0,4,1,0.13,1,5,11,9,0,31.6,70.8,17.9,51.9,20.7,56.5,26816,46095,32208.15,2.2,15.583,0.94,"Intern Data role. Focus on experiments, dashboard, and pipelines. Requirements: 11 items; Responsibilities: 5 items."
3,3,0,0,0,12.28,1,11,8,13,1,56.6,51.8,40.6,74.3,60.5,49.8,79306,104084,6906.62,0.727,17.557,0.675,"Senior Sales role. Focus on quota, closing, and leads. Requirements: 8 items; Responsibilities: 11 items."
3,1,2,3,0,2.48,0,12,11,6,1,41.3,24.2,41.7,89.1,39.9,39.2,31213,52431,12018.82,0.917,11.98,0.623,"Junior Sales role. Focus on quota, closing, and pipeline. Requirements: 11 items; Responsibilities: 12 items."
5,0,2,5,1,0.32,1,5,5,5,0,20.8,33.2,2.4,55.4,46.5,64.0,19389,29401,18417.37,1.0,22.231,0.797,"Intern Operations role. Focus on quality, SOP, and process. Requirements: 5 items; Responsibilities: 5 items."
5,0,1,1,0,0.59,1,5,11,2,2,22.5,15.0,32.2,20.0,40.4,70.8,17926,30068,15122.24,2.2,12.562,0.543,"Intern Operations role. Focus on reporting, logistics, and SOP. Requirements: 11 items; Responsibilities: 5 items."
3,2,0,5,1,8.24,1,12,9,2,0,36.3,33.9,56.9,100.0,49.9,56.3,43570,63811,5807.69,0.75,15.866,2.372,"Mid Sales role. Focus on leads, closing, and pipeline. Requirements: 9 items; Responsibilities: 12 items."
5,1,0,3,0,4.14,3,6,11,5,0,29.4,38.8,30.8,23.7,23.5,72.8,36127,59746,9335.03,1.833,12.879,0.969,"Junior Operations role. Focus on quality, reporting, and process. Requirements: 11 items; Responsibilities: 6 items."
1,2,1,4,1,7.36,0,8,16,10,1,34.9,87.2,18.9,43.6,60.4,46.8,77371,94523,10281.56,2.0,12.16,1.712,"Mid Data role. Focus on pipelines, modeling, and dashboard. Requirements: 16 items; Responsibilities: 8 items."
2,1,1,1,0,0.33,1,8,11,9,1,53.3,43.2,92.9,42.7,47.4,51.0,42177,46681,33439.04,1.375,17.39,1.569,"Junior Design role. Focus on user research, wireframes, and UX/UI. Requirements: 11 items; Responsibilities: 8 items."
5,1,2,0,1,3.48,1,9,8,12,1,50.0,34.2,37.9,39.4,38.8,89.8,41303,60355,11350.04,0.889,17.064,1.653,"Junior Operations role. Focus on process, SOP, and coordination. Requirements: 8 items; Responsibilities: 9 items."
1,3,0,0,0,7.96,2,15,14,7,1,35.9,67.5,60.6,42.7,50.8,51.6,83338,103210,10406.04,0.933,10.658,0.424,"Senior Data role. Focus on dashboard, modeling, and pipelines. Requirements: 14 items; Responsibilities: 15 items."
4,3,0,3,0,9.45,1,12,15,8,0,45.9,44.2,39.4,46.7,86.7,56.0,84052,103520,8970.88,1.25,11.814,2.165,"Senior Marketing role. Focus on analytics, campaigns, and SEO. Requirements: 15 items; Responsibilities: 12 items."
2,2,0,5,1,5.09,1,9,16,6,1,34.7,58.5,99.3,52.9,52.4,43.8,56141,88477,11866.65,1.778,13.664,1.819,"Mid Design role. Focus on usability, UX/UI, and prototypes. Requirements: 16 items; Responsibilities: 9 items."
0,3,1,3,0,10.37,1,10,15,17,0,94.2,66.7,35.4,43.5,59.6,48.1,86663,122095,9182.08,1.5,13.898,1.492,"Senior Software role. Focus on API, backend, and code review. Requirements: 15 items; Responsibilities: 10 items."
5,3,2,2,0,6.91,1,12,16,7,2,33.9,40.4,30.4,71.2,28.8,80.6,78274,79274,9961.88,1.333,10.195,1.674,"Senior Operations role. Focus on logistics, SOP, and coordination. Requirements: 16 items; Responsibilities: 12 items."
4,2,0,4,1,3.57,3,9,9,11,2,65.6,70.8,45.1,50.1,75.4,45.3,62609,68744,14366.39,1.0,19.567,1.123,"Mid Marketing role. Focus on content, analytics, and ads. Requirements: 9 items; Responsibilities: 9 items."
3,1,0,5,0,1.18,1,11,10,6,1,42.3,42.2,42.8,81.6,25.7,33.9,43216,45682,20415.55,0.909,12.784,0.915,"Junior Sales role. Focus on account, quota, and closing. Requirements: 10 items; Responsibilities: 11 items."
2,1,0,1,0,5.4,0,4,13,6,1,39.4,41.9,62.8,49.2,51.0,52.6,44628,56898,7937.52,3.25,17.46,1.649,"Junior Design role. Focus on wireframes, prototypes, and user research. Requirements: 13 items; Responsibilities: 4 items."
1,2,0,0,1,7.11,1,6,11,8,0,40.2,86.0,36.4,67.5,47.1,40.5,79157,127747,12748.94,1.833,18.682,1.608,"Mid Data role. Focus on ETL, modeling, and experiments. Requirements: 11 items; Responsibilities: 6 items."
5,2,0,5,0,4.58,1,6,11,12,1,54.8,58.2,47.9,72.3,43.4,66.6,45558,63561,9772.63,1.833,20.181,1.677,"Mid Operations role. Focus on coordination, process, and reporting. Requirements: 11 items; Responsibilities: 6 items."
3,3,0,0,0,10.21,2,12,14,13,2,51.1,29.3,57.4,70.8,46.1,64.3,89932,90932,8069.14,1.167,12.267,1.283,"Senior Sales role. Focus on account, CRM, and quota. Requirements: 14 items; Responsibilities: 12 items."
4,1,0,5,1,3.31,3,9,13,4,2,37.8,19.7,50.1,31.6,66.7,23.9,48857,49857,11440.87,1.444,10.441,0.179,"Junior Marketing role. Focus on ads, campaigns, and brand. Requirements: 13 items; Responsibilities: 9 items."
0,2,0,0,0,5.67,1,15,13,8,1,66.1,46.5,29.1,45.8,21.0,42.9,48707,85267,10040.25,0.867,8.984,1.867,"Mid Software role. Focus on backend, microservices, and CI/CD. Requirements: 13 items; Responsibilities: 15 items."
5,1,0,0,0,1.44,2,4,11,13,0,8.1,49.5,57.1,23.5,37.6,64.7,38750,39750,16078.8,2.75,16.039,1.227,"Junior Operations role. Focus on SOP, coordination, and reporting. Requirements: 11 items; Responsibilities: 4 items."
